title; rank; date; artist; chart
BRIGHTSIDE;47;17/10/2021;The Lumineers;viral50
STREETSX VACATION BIBLE SCHOOL;48;17/10/2021;XXKATUSJINSUX;viral50
Je te laisserai des mots;49;17/10/2021;Patrick Watson;viral50
Light My Love;50;17/10/2021;Greta Van Fleet;viral50
Easy On Me;1;17/10/2021;Adele;top200
INDUSTRY BABY (feat. Jack Harlow);2;17/10/2021;Lil Nas X;top200
STAY (with Justin Bieber);3;17/10/2021;The Kid LAROI;top200
Knife Talk (with 21 Savage ft. Project Pat);4;17/10/2021;Drake;top200
Heat Waves;5;17/10/2021;Glass Animals;top200
Way 2 Sexy (with Future & Young Thug);6;17/10/2021;Drake;top200
Need to Know;7;17/10/2021;Doja Cat;top200
good 4 u;8;17/10/2021;Olivia Rodrigo;top200
Bubbly (with Drake & Travis Scott);9;17/10/2021;Young Thug;top200
Meet Me At Our Spot;10;17/10/2021;THE ANXIETY, WILLOW, Tyler Cole;top200
Kiss Me More (feat. SZA);11;17/10/2021;Doja Cat;top200
Woman;12;17/10/2021;Doja Cat;top200
THATS WHAT I WANT;13;17/10/2021;Lil Nas X;top200
MONTERO (Call Me By Your Name);14;17/10/2021;Lil Nas X;top200
family ties (with Kendrick Lamar);15;17/10/2021;Baby Keem;top200
Shivers;16;17/10/2021;Ed Sheeran;top200
2055;17;17/10/2021;Sleepy Hallow;top200
Bad Habits;18;17/10/2021;Ed Sheeran;top200
Fair Trade (with Travis Scott);19;17/10/2021;Drake;top200
Happier Than Ever;20;17/10/2021;Billie Eilish;top200
My Universe;21;17/10/2021;Coldplay, BTS;top200
Pepas;22;17/10/2021;Farruko;top200
traitor;23;17/10/2021;Olivia Rodrigo;top200
Fancy Like;24;17/10/2021;Walker Hayes;top200
Levitating (feat. DaBaby);25;17/10/2021;Dua Lipa;top200
Who Want Smoke?? (feat. G Herbo & Lil Durk & 21 Savage);26;17/10/2021;Nardo Wick;top200
Better Days (NEIKED x Mae Muller x Polo G);27;17/10/2021;NEIKED;top200
love nwantiti (ah ah ah);28;17/10/2021;CKay;top200
Jugaste y Sufrí;29;17/10/2021;Eslabon Armado, DannyLux;top200
Life Goes On;30;17/10/2021;Oliver Tree;top200
Cold Heart - PNAU Remix;31;17/10/2021;Elton John, Dua Lipa;top200
Dark Red;32;17/10/2021;Steve Lacy;top200
Beggin';33;17/10/2021;Måneskin;top200
Sweater Weather;34;17/10/2021;The Neighbourhood;top200
Get Into It (Yuh);35;17/10/2021;Doja Cat;top200
RAPSTAR;36;17/10/2021;Polo G;top200
Girls Want Girls (with Lil Baby);37;17/10/2021;Drake;top200
Hurricane;38;17/10/2021;Kanye West;top200
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);39;17/10/2021;Tainy;top200
MONEY;40;17/10/2021;LISA;top200
When We Were Young;41;17/10/2021;Adele;top200
Ain't Shit;42;17/10/2021;Doja Cat;top200
Está Dañada;43;17/10/2021;Ivan Cornejo;top200
Freaks;44;17/10/2021;Surf Curse;top200
deja vu;45;17/10/2021;Olivia Rodrigo;top200
Blinding Lights;46;17/10/2021;The Weeknd;top200
Let Somebody Go;47;17/10/2021;Coldplay, Selena Gomez;top200
Someone Like You;48;17/10/2021;Adele;top200
"...And to Those I Love;  Thanks for Sticking Around";49;17/10/2021;$uicideboy$;top200
Wants and Needs (feat. Lil Baby);50;17/10/2021;Drake;top200
No Role Modelz;51;17/10/2021;J. Cole;top200
Peaches (feat. Daniel Caesar & Giveon);52;17/10/2021;Justin Bieber;top200
Praise God;53;17/10/2021;Kanye West;top200
Too Easy;54;17/10/2021;Gunna, Future;top200
You Right;55;17/10/2021;Doja Cat, The Weeknd;top200
Pissed Me Off;56;17/10/2021;Lil Durk;top200
WFM;57;17/10/2021;Realestk;top200
Pain;58;17/10/2021;PinkPantheress;top200
A-O-K;59;17/10/2021;Tai Verdes;top200
drivers license;60;17/10/2021;Olivia Rodrigo;top200
Livin It Up (with Post Malone & A$AP Rocky);61;17/10/2021;Young Thug;top200
Rolling in the Deep;62;17/10/2021;Adele;top200
Moon;63;17/10/2021;Kanye West;top200
Save Your Tears (with Ariana Grande) (Remix);64;17/10/2021;The Weeknd;top200
Miss The Rage (feat. Playboi Carti);65;17/10/2021;Trippie Redd;top200
Ghost;66;17/10/2021;Justin Bieber;top200
Sky;67;17/10/2021;Playboi Carti;top200
YKWIM?;68;17/10/2021;Yot Club;top200
Flocky Flocky (feat. Travis Scott);69;17/10/2021;Don Toliver;top200
Sharing Locations (feat. Lil Baby & Lil Durk);70;17/10/2021;Meek Mill;top200
Tell Em;71;17/10/2021;Cochise, $NOT;top200
Have Mercy;72;17/10/2021;Chlöe;top200
Yonaguni;73;17/10/2021;Bad Bunny;top200
Happier Than Ever - Edit;74;17/10/2021;Billie Eilish;top200
Sunflower - Spider-Man: Into the Spider-Verse;75;17/10/2021;Post Malone, Swae Lee;top200
LOT OF ME;76;17/10/2021;Lil Tecca;top200
Love In The Dark;77;17/10/2021;Adele;top200
Champagne Poetry;78;17/10/2021;Drake;top200
Rich Nigga Shit (with Juice WRLD);79;17/10/2021;Young Thug;top200
I Love You So;80;17/10/2021;The Walters;top200
Stressed (with J. Cole & T-Shyne);81;17/10/2021;Young Thug;top200
Take My Breath;82;17/10/2021;The Weeknd;top200
Leave The Door Open;83;17/10/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
20 Min;84;17/10/2021;Lil Uzi Vert;top200
Last One Standing (feat. Polo G & Mozzy & Eminem) - From Venom: Let There Be Carnage;85;17/10/2021;Skylar Grey;top200
Mr. Brightside;86;17/10/2021;The Killers;top200
All Girls Are The Same;87;17/10/2021;Juice WRLD;top200
my ex's best friend (with blackbear);88;17/10/2021;Machine Gun Kelly;top200
Circles;89;17/10/2021;Post Malone;top200
Set Fire to the Rain;90;17/10/2021;Adele;top200
Thot Shit;91;17/10/2021;Megan Thee Stallion;top200
Martin & Gina;92;17/10/2021;Polo G;top200
Dreams - 2004 Remaster;93;17/10/2021;Fleetwood Mac;top200
Mood (feat. iann dior);94;17/10/2021;24kGoldn;top200
The Spins;95;17/10/2021;Mac Miller;top200
Leave Before You Love Me (with Jonas Brothers);96;17/10/2021;Marshmello;top200
we fell in love in october;97;17/10/2021;girl in red;top200
favorite crime;98;17/10/2021;Olivia Rodrigo;top200
Lucid Dreams;99;17/10/2021;Juice WRLD;top200
Good Days;100;17/10/2021;SZA;top200
She Knows (feat. Amber Coffman & Cults);101;17/10/2021;J. Cole;top200
Buy Dirt;102;17/10/2021;Jordan Davis, Luke Bryan;top200
Heartbreak Anniversary;103;17/10/2021;Giveon;top200
Rich MF (feat. Polo G & Lil Durk);104;17/10/2021;Trippie Redd;top200
All I Ask;105;17/10/2021;Adele;top200
Classic;106;17/10/2021;MKTO;top200
Come & Go (with Marshmello);107;17/10/2021;Juice WRLD;top200
No Friends In The Industry;108;17/10/2021;Drake;top200
Space Song;109;17/10/2021;Beach House;top200
DÁKITI;110;17/10/2021;Bad Bunny, Jhay Cortez;top200
masquerade;111;17/10/2021;Siouxxie;top200
Chasing After You;112;17/10/2021;Ryan Hurd, Maren Morris;top200
Watermelon Sugar;113;17/10/2021;Harry Styles;top200
telepatía;114;17/10/2021;Kali Uchis;top200
SLOW DANCING IN THE DARK;115;17/10/2021;Joji;top200
Daddy Issues;116;17/10/2021;The Neighbourhood;top200
Your Heart;117;17/10/2021;Joyner Lucas, J. Cole;top200
Teenagers;118;17/10/2021;My Chemical Romance;top200
505;119;17/10/2021;Arctic Monkeys;top200
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;120;17/10/2021;CKay;top200
jealousy jealousy;121;17/10/2021;Olivia Rodrigo;top200
brutal;122;17/10/2021;Olivia Rodrigo;top200
edamame (feat. Rich Brian);123;17/10/2021;bbno$;top200
Volví;124;17/10/2021;Aventura, Bad Bunny;top200
Bored;125;17/10/2021;Billie Eilish;top200
t r a n s p a r e n t s o u l feat. Travis Barker;126;17/10/2021;WILLOW;top200
Electric Love;127;17/10/2021;BØRNS;top200
Face Off;128;17/10/2021;Tech N9ne, Joey Cool, King Iso, Dwayne Johnson;top200
Wildest Dreams (Taylor's Version);129;17/10/2021;Taylor Swift;top200
Lemonade (feat. Gunna & Don Toliver & NAV);130;17/10/2021;Internet Money;top200
happier;131;17/10/2021;Olivia Rodrigo;top200
Wishing Well;132;17/10/2021;Juice WRLD;top200
Loverboy;133;17/10/2021;A-Wall;top200
Wait a Minute!;134;17/10/2021;WILLOW;top200
goosebumps;135;17/10/2021;Travis Scott;top200
XO Tour Llif3;136;17/10/2021;Lil Uzi Vert;top200
Chasing Pavements;137;17/10/2021;Adele;top200
Heather;138;17/10/2021;Conan Gray;top200
Streets;139;17/10/2021;Doja Cat;top200
Off The Grid;140;17/10/2021;Kanye West;top200
Jocelyn Flores;141;17/10/2021;XXXTENTACION;top200
Die For You;142;17/10/2021;The Weeknd;top200
Send My Love (To Your New Lover);143;17/10/2021;Adele;top200
Just for me;144;17/10/2021;PinkPantheress;top200
Here We Go;145;17/10/2021;Mac Miller;top200
Astronaut In The Ocean;146;17/10/2021;Masked Wolf;top200
Work Out;147;17/10/2021;J. Cole;top200
Looking Out for You;148;17/10/2021;Joy Again;top200
Chosen (feat. Ty Dolla $ign);149;17/10/2021;Blxst, Tyga;top200
Todo De Ti;150;17/10/2021;Rauw Alejandro;top200
Whiskey Glasses;151;17/10/2021;Morgan Wallen;top200
Smells Like Teen Spirit;152;17/10/2021;Nirvana;top200
Lonely (with Lil Wayne);153;17/10/2021;DaBaby;top200
Robbery;154;17/10/2021;Juice WRLD;top200
Everybody Talks;155;17/10/2021;Neon Trees;top200
Collard Greens;156;17/10/2021;ScHoolboy Q, Kendrick Lamar;top200
For The Night (feat. Lil Baby & DaBaby);157;17/10/2021;Pop Smoke;top200
Money Trees;158;17/10/2021;Kendrick Lamar, Jay Rock;top200
Tennessee Whiskey;159;17/10/2021;Chris Stapleton;top200
Pursuit Of Happiness (Nightmare);160;17/10/2021;Kid Cudi, MGMT, Ratatat;top200
See You Again (feat. Kali Uchis);161;17/10/2021;Tyler, The Creator;top200
Someone You Loved;162;17/10/2021;Lewis Capaldi;top200
Forever After All;163;17/10/2021;Luke Combs;top200
Whats Poppin (feat. DaBaby & Tory Lanez & Lil Wayne) [Remix] - Bonus Track;164;17/10/2021;Jack Harlow;top200
Best Friend (feat. Doja Cat);165;17/10/2021;Saweetie;top200
Wasted On You;166;17/10/2021;Morgan Wallen;top200
Calling My Phone;167;17/10/2021;Lil Tjay, 6LACK;top200
Blueberry Faygo;168;17/10/2021;Lil Mosey;top200
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk);169;17/10/2021;DJ Khaled;top200
The Hills;170;17/10/2021;The Weeknd;top200
SCOOP (feat. Doja Cat);171;17/10/2021;Lil Nas X;top200
Don't Be Shy;172;17/10/2021;Tiësto, KAROL G;top200
Notion;173;17/10/2021;The Rare Occasions;top200
The Less I Know The Better;174;17/10/2021;Tame Impala;top200
WAP (feat. Megan Thee Stallion);175;17/10/2021;Cardi B;top200
What You Know Bout Love;176;17/10/2021;Pop Smoke;top200
Drip Too Hard (Lil Baby & Gunna);177;17/10/2021;Lil Baby;top200
ROCKSTAR (feat. Roddy Ricch);178;17/10/2021;DaBaby;top200
Cigarette Daydreams;179;17/10/2021;Cage The Elephant;top200
Tongue Tied;180;17/10/2021;Grouplove;top200
If I Didn't Love You;181;17/10/2021;Jason Aldean, Carrie Underwood;top200
m y . l i f e (with 21 Savage & Morray);182;17/10/2021;J. Cole;top200
I GUESS I'M IN LOVE;183;17/10/2021;Clinton Kane;top200
Laugh Now Cry Later (feat. Lil Durk);184;17/10/2021;Drake;top200
you broke me first;185;17/10/2021;Tate McRae;top200
SAD!;186;17/10/2021;XXXTENTACION;top200
REPEAT IT (with Gunna);187;17/10/2021;Lil Tecca;top200
Not Allowed;188;17/10/2021;TV Girl;top200
The Way Life Goes (feat. Oh Wonder);189;17/10/2021;Lil Uzi Vert;top200
Talking to the Moon;190;17/10/2021;Bruno Mars;top200
lovely (with Khalid);191;17/10/2021;Billie Eilish;top200
Save Your Tears;192;17/10/2021;The Weeknd;top200
I Can't Handle Change;193;17/10/2021;Roar;top200
Make You Feel My Love;194;17/10/2021;Adele;top200
Before You Go;195;17/10/2021;Lewis Capaldi;top200
hot girl bummer;196;17/10/2021;blackbear;top200
Still into You;197;17/10/2021;Paramore;top200
WITHOUT YOU;198;17/10/2021;The Kid LAROI;top200
Yellow;199;17/10/2021;Coldplay;top200
Shoota (feat. Lil Uzi Vert);200;17/10/2021;Playboi Carti;top200
Notion;1;16/10/2021;The Rare Occasions;viral50
Está Dañada;2;16/10/2021;Ivan Cornejo;viral50
The Red Means I Love You;3;16/10/2021;Madds Buckley;viral50
masquerade;4;16/10/2021;Siouxxie;viral50
love nwantiti (ah ah ah);5;16/10/2021;CKay;viral50
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;6;16/10/2021;CKay;viral50
Do It To It;7;16/10/2021;ACRAZE, Cherish;viral50
MONEY;8;16/10/2021;LISA;viral50
Two Moons;9;16/10/2021;BoyWithUke;viral50
this is what falling in love feels like;10;16/10/2021;JVKE;viral50
In My Mind;11;16/10/2021;Lyn Lapid;viral50
ONLY;12;16/10/2021;LeeHi;viral50
Meet Me At Our Spot;13;16/10/2021;THE ANXIETY, WILLOW, Tyler Cole;viral50
Eleanor Rigby;14;16/10/2021;Cody Fry;viral50
Jugaste y Sufrí;15;16/10/2021;Eslabon Armado, DannyLux;viral50
Close Eyes;16;16/10/2021;DVRST;viral50
'Til You Can't;17;16/10/2021;Cody Johnson;viral50
Somebody's Watching Me;18;16/10/2021;Rockwell;viral50
Made;19;16/10/2021;Spencer Crandall;viral50
Something About You;20;16/10/2021;Eyedress, Dent May;viral50
Cold Heart - PNAU Remix;21;16/10/2021;Elton John, Dua Lipa;viral50
abcdefu;22;16/10/2021;GAYLE;viral50
Have Mercy;23;16/10/2021;Chlöe;viral50
Life Goes On;24;16/10/2021;Oliver Tree;viral50
Monster Mash;25;16/10/2021;"Bobby ""Boris"" Pickett, The Crypt-Kickers";viral50
Dark Beach;26;16/10/2021;Pastel Ghost;viral50
Silk Chiffon (feat. Phoebe Bridgers);27;16/10/2021;MUNA;viral50
Chop Chop Slide;28;16/10/2021;Insane Clown Posse;viral50
Found (feat. Brent Faiyaz);29;16/10/2021;Tems;viral50
I Love You So;30;16/10/2021;The Walters;viral50
STEREOTYPE;31;16/10/2021;STAYC;viral50
Toxic;32;16/10/2021;BoyWithUke;viral50
edamame (feat. Rich Brian);33;16/10/2021;bbno$;viral50
Pepas;34;16/10/2021;Farruko;viral50
I GUESS I'M IN LOVE;35;16/10/2021;Clinton Kane;viral50
Sexy Villain;36;16/10/2021;Remi Wolf;viral50
Bad Day;37;16/10/2021;Justus Bennetts;viral50
THATS WHAT I WANT;38;16/10/2021;Lil Nas X;viral50
Como Lo Hice Yo;39;16/10/2021;Matisse, Carin Leon;viral50
FEEL NOTHING;40;16/10/2021;The Plot In You;viral50
16;41;16/10/2021;Baby Keem;viral50
Light My Love;42;16/10/2021;Greta Van Fleet;viral50
STREETSX VACATION BIBLE SCHOOL;43;16/10/2021;XXKATUSJINSUX;viral50
Spooky Scary Skeletons - Undead Tombstone Remix;44;16/10/2021;Andrew Gold;viral50
Je te laisserai des mots;45;16/10/2021;Patrick Watson;viral50
God Bless the Boy (Cori's Song);46;16/10/2021;Cody Johnson;viral50
BRIGHTSIDE;47;16/10/2021;The Lumineers;viral50
Love In The Dark;48;16/10/2021;Adele;viral50
This Is Halloween;49;16/10/2021;Disney Characters;viral50
In My Room;50;16/10/2021;Insane Clown Posse;viral50
Easy On Me;1;16/10/2021;Adele;top200
INDUSTRY BABY (feat. Jack Harlow);2;16/10/2021;Lil Nas X;top200
STAY (with Justin Bieber);3;16/10/2021;The Kid LAROI;top200
Knife Talk (with 21 Savage ft. Project Pat);4;16/10/2021;Drake;top200
Heat Waves;5;16/10/2021;Glass Animals;top200
Way 2 Sexy (with Future & Young Thug);6;16/10/2021;Drake;top200
Bubbly (with Drake & Travis Scott);7;16/10/2021;Young Thug;top200
Need to Know;8;16/10/2021;Doja Cat;top200
good 4 u;9;16/10/2021;Olivia Rodrigo;top200
Kiss Me More (feat. SZA);10;16/10/2021;Doja Cat;top200
Meet Me At Our Spot;11;16/10/2021;THE ANXIETY, WILLOW, Tyler Cole;top200
Woman;12;16/10/2021;Doja Cat;top200
THATS WHAT I WANT;13;16/10/2021;Lil Nas X;top200
MONTERO (Call Me By Your Name);14;16/10/2021;Lil Nas X;top200
Shivers;15;16/10/2021;Ed Sheeran;top200
Bad Habits;16;16/10/2021;Ed Sheeran;top200
Fair Trade (with Travis Scott);17;16/10/2021;Drake;top200
family ties (with Kendrick Lamar);18;16/10/2021;Baby Keem;top200
2055;19;16/10/2021;Sleepy Hallow;top200
My Universe;20;16/10/2021;Coldplay, BTS;top200
Pepas;21;16/10/2021;Farruko;top200
Fancy Like;22;16/10/2021;Walker Hayes;top200
Levitating (feat. DaBaby);23;16/10/2021;Dua Lipa;top200
Cold Heart - PNAU Remix;24;16/10/2021;Elton John, Dua Lipa;top200
Happier Than Ever;25;16/10/2021;Billie Eilish;top200
Who Want Smoke?? (feat. G Herbo & Lil Durk & 21 Savage);26;16/10/2021;Nardo Wick;top200
love nwantiti (ah ah ah);27;16/10/2021;CKay;top200
traitor;28;16/10/2021;Olivia Rodrigo;top200
Jugaste y Sufrí;29;16/10/2021;Eslabon Armado, DannyLux;top200
Beggin';30;16/10/2021;Måneskin;top200
Life Goes On;31;16/10/2021;Oliver Tree;top200
Get Into It (Yuh);32;16/10/2021;Doja Cat;top200
Let Somebody Go;33;16/10/2021;Coldplay, Selena Gomez;top200
Girls Want Girls (with Lil Baby);34;16/10/2021;Drake;top200
Livin It Up (with Post Malone & A$AP Rocky);35;16/10/2021;Young Thug;top200
Lo Siento BB:/ (with Bad Bunny & Julieta Venegas);36;16/10/2021;Tainy;top200
Dark Red;37;16/10/2021;Steve Lacy;top200
RAPSTAR;38;16/10/2021;Polo G;top200
Hurricane;39;16/10/2021;Kanye West;top200
Sweater Weather;40;16/10/2021;The Neighbourhood;top200
Rich Nigga Shit (with Juice WRLD);41;16/10/2021;Young Thug;top200
When We Were Young;42;16/10/2021;Adele;top200
Stressed (with J. Cole & T-Shyne);43;16/10/2021;Young Thug;top200
MONEY;44;16/10/2021;LISA;top200
Ain't Shit;45;16/10/2021;Doja Cat;top200
Pissed Me Off;46;16/10/2021;Lil Durk;top200
Está Dañada;47;16/10/2021;Ivan Cornejo;top200
Wants and Needs (feat. Lil Baby);48;16/10/2021;Drake;top200
Too Easy;49;16/10/2021;Gunna, Future;top200
Blinding Lights;50;16/10/2021;The Weeknd;top200
Peaches (feat. Daniel Caesar & Giveon);51;16/10/2021;Justin Bieber;top200
deja vu;52;16/10/2021;Olivia Rodrigo;top200
Someone Like You;53;16/10/2021;Adele;top200
No Role Modelz;54;16/10/2021;J. Cole;top200
Praise God;55;16/10/2021;Kanye West;top200
"...And to Those I Love;  Thanks for Sticking Around";56;16/10/2021;$uicideboy$;top200
A-O-K;57;16/10/2021;Tai Verdes;top200
Freaks;58;16/10/2021;Surf Curse;top200
Here We Go;59;16/10/2021;Mac Miller;top200
Flocky Flocky (feat. Travis Scott);60;16/10/2021;Don Toliver;top200
You Right;61;16/10/2021;Doja Cat, The Weeknd;top200
Save Your Tears (with Ariana Grande) (Remix);62;16/10/2021;The Weeknd;top200
Sharing Locations (feat. Lil Baby & Lil Durk);63;16/10/2021;Meek Mill;top200
Ghost;64;16/10/2021;Justin Bieber;top200
Moon;65;16/10/2021;Kanye West;top200
Yonaguni;66;16/10/2021;Bad Bunny;top200
drivers license;67;16/10/2021;Olivia Rodrigo;top200
Have Mercy;68;16/10/2021;Chlöe;top200
Miss The Rage (feat. Playboi Carti);69;16/10/2021;Trippie Redd;top200
WFM;70;16/10/2021;Realestk;top200
Pain;71;16/10/2021;PinkPantheress;top200
Take My Breath;72;16/10/2021;The Weeknd;top200
Happier Than Ever - Edit;73;16/10/2021;Billie Eilish;top200
Sunflower - Spider-Man: Into the Spider-Verse;74;16/10/2021;Post Malone, Swae Lee;top200
Rolling in the Deep;75;16/10/2021;Adele;top200
Champagne Poetry;76;16/10/2021;Drake;top200
Sky;77;16/10/2021;Playboi Carti;top200
Last One Standing (feat. Polo G & Mozzy & Eminem) - From Venom: Let There Be Carnage;78;16/10/2021;Skylar Grey;top200
Tell Em;79;16/10/2021;Cochise, $NOT;top200
Leave The Door Open;80;16/10/2021;Bruno Mars, Anderson .Paak, Silk Sonic;top200
Love In The Dark;81;16/10/2021;Adele;top200
Thot Shit;82;16/10/2021;Megan Thee Stallion;top200
LOT OF ME;83;16/10/2021;Lil Tecca;top200
Mr. Brightside;84;16/10/2021;The Killers;top200
Better Days (NEIKED x Mae Muller x Polo G);85;16/10/2021;NEIKED;top200
my ex's best friend (with blackbear);86;16/10/2021;Machine Gun Kelly;top200
Leave Before You Love Me (with Jonas Brothers);87;16/10/2021;Marshmello;top200
20 Min;88;16/10/2021;Lil Uzi Vert;top200
Set Fire to the Rain;89;16/10/2021;Adele;top200
No Friends In The Industry;90;16/10/2021;Drake;top200
Circles;91;16/10/2021;Post Malone;top200
The Spins;92;16/10/2021;Mac Miller;top200
Mood (feat. iann dior);93;16/10/2021;24kGoldn;top200
YKWIM?;94;16/10/2021;Yot Club;top200
Dreams - 2004 Remaster;95;16/10/2021;Fleetwood Mac;top200
Your Heart;96;16/10/2021;Joyner Lucas, J. Cole;top200
Rich MF (feat. Polo G & Lil Durk);97;16/10/2021;Trippie Redd;top200
Martin & Gina;98;16/10/2021;Polo G;top200
All Girls Are The Same;99;16/10/2021;Juice WRLD;top200
DÁKITI;100;16/10/2021;Bad Bunny, Jhay Cortez;top200
Buy Dirt;101;16/10/2021;Jordan Davis, Luke Bryan;top200
Watermelon Sugar;102;16/10/2021;Harry Styles;top200
Chasing After You;103;16/10/2021;Ryan Hurd, Maren Morris;top200
Volví;104;16/10/2021;Aventura, Bad Bunny;top200
Day Before (with Mac Miller);105;16/10/2021;Young Thug;top200
Come & Go (with Marshmello);106;16/10/2021;Juice WRLD;top200
Lucid Dreams;107;16/10/2021;Juice WRLD;top200
Classic;108;16/10/2021;MKTO;top200
Heartbreak Anniversary;109;16/10/2021;Giveon;top200
She Knows (feat. Amber Coffman & Cults);110;16/10/2021;J. Cole;top200
Chasing Pavements;111;16/10/2021;Adele;top200
Good Days;112;16/10/2021;SZA;top200
All I Ask;113;16/10/2021;Adele;top200
telepatía;114;16/10/2021;Kali Uchis;top200
edamame (feat. Rich Brian);115;16/10/2021;bbno$;top200
favorite crime;116;16/10/2021;Olivia Rodrigo;top200
Lemonade (feat. Gunna & Don Toliver & NAV);117;16/10/2021;Internet Money;top200
Off The Grid;118;16/10/2021;Kanye West;top200
love nwantiti (feat. Dj Yo! & AX'EL) - Remix;119;16/10/2021;CKay;top200
I Love You So;120;16/10/2021;The Walters;top200
Lonely (with Lil Wayne);121;16/10/2021;DaBaby;top200
Astronaut In The Ocean;122;16/10/2021;Masked Wolf;top200
Todo De Ti;123;16/10/2021;Rauw Alejandro;top200
Send My Love (To Your New Lover);124;16/10/2021;Adele;top200
Die Slow (with Strick);125;16/10/2021;Young Thug;top200
Teenagers;126;16/10/2021;My Chemical Romance;top200
goosebumps;127;16/10/2021;Travis Scott;top200
Chosen (feat. Ty Dolla $ign);128;16/10/2021;Blxst, Tyga;top200
Wildest Dreams (Taylor's Version);129;16/10/2021;Taylor Swift;top200
we fell in love in october;130;16/10/2021;girl in red;top200
Wishing Well;131;16/10/2021;Juice WRLD;top200
t r a n s p a r e n t s o u l feat. Travis Barker;132;16/10/2021;WILLOW;top200
XO Tour Llif3;133;16/10/2021;Lil Uzi Vert;top200
Electric Love;134;16/10/2021;BØRNS;top200
Work Out;135;16/10/2021;J. Cole;top200
brutal;136;16/10/2021;Olivia Rodrigo;top200
Wait a Minute!;137;16/10/2021;WILLOW;top200
Streets;138;16/10/2021;Doja Cat;top200
Whiskey Glasses;139;16/10/2021;Morgan Wallen;top200
Peepin Out The Window (with Future & Bslime);140;16/10/2021;Young Thug;top200
Space Song;141;16/10/2021;Beach House;top200
jealousy jealousy;142;16/10/2021;Olivia Rodrigo;top200
Inside Outside;143;16/10/2021;Mac Miller;top200
Undeniable (feat. X Ambassadors);144;16/10/2021;Kygo;top200
Daddy Issues;145;16/10/2021;The Neighbourhood;top200
505;146;16/10/2021;Arctic Monkeys;top200
masquerade;147;16/10/2021;Siouxxie;top200
Smells Like Teen Spirit;148;16/10/2021;Nirvana;top200
Just for me;149;16/10/2021;PinkPantheress;top200
Recognize Real (with Gunna);150;16/10/2021;Young Thug;top200
Bored;151;16/10/2021;Billie Eilish;top200
Jocelyn Flores;152;16/10/2021;XXXTENTACION;top200
SLOW DANCING IN THE DARK;153;16/10/2021;Joji;top200
happier;154;16/10/2021;Olivia Rodrigo;top200
Whats Poppin (feat. DaBaby & Tory Lanez & Lil Wayne) [Remix] - Bonus Track;155;16/10/2021;Jack Harlow;top200
Loverboy;156;16/10/2021;A-Wall;top200
For The Night (feat. Lil Baby & DaBaby);157;16/10/2021;Pop Smoke;top200
Stupid/Asking;158;16/10/2021;Young Thug;top200
Best Friend (feat. Doja Cat);159;16/10/2021;Saweetie;top200
EVERY CHANCE I GET (feat. Lil Baby & Lil Durk);160;16/10/2021;DJ Khaled;top200
Tennessee Whiskey;161;16/10/2021;Chris Stapleton;top200
Diablo;162;16/10/2021;Mac Miller;top200
Robbery;163;16/10/2021;Juice WRLD;top200
Don't Be Shy;164;16/10/2021;Tiësto, KAROL G;top200
Collard Greens;165;16/10/2021;ScHoolboy Q, Kendrick Lamar;top200
Make You Feel My Love;166;16/10/2021;Adele;top200
Everybody Talks;167;16/10/2021;Neon Trees;top200
Heather;168;16/10/2021;Conan Gray;top200
Ex For A Reason (with JT from City Girls);169;16/10/2021;Summer Walker;top200
Die For You;170;16/10/2021;The Weeknd;top200
Friends (feat. ScHoolboy Q);171;16/10/2021;Mac Miller;top200
Forever After All;172;16/10/2021;Luke Combs;top200
Money Trees;173;16/10/2021;Kendrick Lamar, Jay Rock;top200
Wasted On You;174;16/10/2021;Morgan Wallen;top200
Scoliosis (with Lil Double 0);175;16/10/2021;Young Thug;top200
Pursuit Of Happiness (Nightmare);176;16/10/2021;Kid Cudi, MGMT, Ratatat;top200
Face Off;177;16/10/2021;Tech N9ne, Joey Cool, King Iso, Dwayne Johnson;top200
ROCKSTAR (feat. Roddy Ricch);178;16/10/2021;DaBaby;top200
If I Didn't Love You;179;16/10/2021;Jason Aldean, Carrie Underwood;top200
WAP (feat. Megan Thee Stallion);180;16/10/2021;Cardi B;top200
Laugh Now Cry Later (feat. Lil Durk);181;16/10/2021;Drake;top200
m y . l i f e (with 21 Savage & Morray);182;16/10/2021;J. Cole;top200
SCOOP (feat. Doja Cat);183;16/10/2021;Lil Nas X;top200
Blueberry Faygo;184;16/10/2021;Lil Mosey;top200
Don't Stop Believin';185;16/10/2021;Journey;top200
Calling My Phone;186;16/10/2021;Lil Tjay, 6LACK;top200
Drip Too Hard (Lil Baby & Gunna);187;16/10/2021;Lil Baby;top200
Looking Out for You;188;16/10/2021;Joy Again;top200
REPEAT IT (with Gunna);189;16/10/2021;Lil Tecca;top200
Road Rage;190;16/10/2021;Young Thug;top200
Someone You Loved;191;16/10/2021;Lewis Capaldi;top200
SUVs (Black on Black);192;16/10/2021;Jack Harlow, Pooh Shiesty;top200
What You Know Bout Love;193;16/10/2021;Pop Smoke;top200
Perfume;194;16/10/2021;Lovejoy;top200
